frame,time_s,frame_ms,fps,draw_calls,batches,setpass_calls,triangles,vertices,gc_alloc_bytes,gc_reserved_bytes,total_reserved_bytes,flashlight_pass_ms,blit_pass_ms
240,0.2857,1.0537,949.03,88,88,50,428199,316203,1204,30785536,839184748,0.0000,-1.0000
241,0.2868,1.0845,922.09,88,88,50,428199,316203,1204,30785536,839184748,0.0000,-1.0000
242,0.2879,1.0434,958.40,88,88,50,428199,316203,1204,30785536,839184748,0.0000,-1.0000
243,0.2890,1.1379,878.81,88,88,50,428199,316203,1204,30785536,839184748,0.0000,-1.0000
244,0.2902,1.2110,825.76,88,88,50,428199,316203,1204,30785536,839184748,0.0000,-1.0000
245,0.2917,1.4708,679.90,88,88,50,428199,316203,1204,30785536,839184748,0.0000,-1.0000
246,0.2928,1.1599,862.14,88,88,50,428199,316203,1204,30785536,839184748,0.0000,-1.0000
247,0.2939,1.0644,939.50,88,88,50,428199,316203,1204,30785536,839184748,0.0000,-1.0000
248,0.2951,1.1587,863.03,88,88,50,428199,316203,1204,30785536,839184748,0.0000,-1.0000
249,0.2962,1.1535,866.93,88,88,50,428199,316203,1204,30785536,839184748,0.0000,-1.0000
250,0.2973,1.0885,918.70,88,88,50,428199,316203,1204,30785536,839102828,0.0000,-1.0000
251,0.2987,1.2229,817.73,88,88,50,428199,316203,1204,30785536,839102828,0.0000,-1.0000
252,0.2997,1.2047,830.08,88,88,50,428199,316203,1204,30785536,839184748,0.0000,-1.0000
253,0.3009,1.1228,890.63,88,88,50,428199,316203,1204,30785536,839184748,0.0000,-1.0000
254,0.3019,1.0836,922.85,88,88,50,428199,316203,1204,30785536,839184748,0.0000,-1.0000
255,0.3030,1.0857,921.06,88,88,50,428199,316203,1204,30785536,839184748,0.0000,-1.0000
256,0.3041,1.0951,913.16,88,88,50,428199,316203,1204,30785536,839184748,0.0000,-1.0000
257,0.3053,1.1403,876.96,88,88,50,428199,316203,1204,30785536,839184748,0.0000,-1.0000
258,0.3064,1.0749,930.32,88,88,50,428199,316203,1204,30785536,839184748,0.0000,-1.0000
259,0.3074,1.0603,943.13,88,88,50,428199,316203,1204,30785536,839184748,0.0000,-1.0000
260,0.3085,1.0595,943.84,88,88,50,428199,316203,1204,30785536,839184748,0.0000,-1.0000
261,0.3095,1.0663,937.82,88,88,50,428199,316203,1204,30785536,839184748,0.0000,-1.0000
262,0.3106,1.1103,900.66,88,88,50,428199,316203,1204,30785536,839184748,0.0000,-1.0000
263,0.3119,1.2258,815.79,88,88,50,428199,316203,1204,30785536,839184748,0.0000,-1.0000
264,0.3132,1.3447,743.66,88,88,50,428199,316203,1204,30785536,839184748,0.0000,-1.0000
265,0.3144,1.1474,871.54,88,88,50,428199,316203,1204,30785536,839184748,0.0000,-1.0000
266,0.3154,1.0888,918.44,88,88,50,428199,316203,1204,30785536,839184748,0.0000,-1.0000
